Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0ce1e8bcde0e97180e80541d45faf95281cc3b241c9074330777d418d112aa16,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.017995,51.512915,On or near RICARDO STREET,E01004244,Tower Hamlets 020B,Investigation complete; no suspect identified
d074ffb4e476aeb4229c78a7fc9f00a2df50d2b6fedf1953091798fa502a1389,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.068561,51.518174,On or near MONTHOPE ROAD,E01004306,Tower Hamlets 015A,Investigation complete; no suspect identified
48d2a023ba085d9dc7e9746ed9360958da0f4acfc705fa2be7b962e23372433f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.074362,51.63992,On or near PARK AVENUE,E01001398,Enfield 021A,Investigation complete; no suspect identified
1a055df500d6990330200080d4e32adb0697e5720bb869b226274afd67190002,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.145765,51.549556,On or near OSBORNE SQUARE,E01000017,Barking and Dagenham 009C,Investigation complete; no suspect identified
f6b19b72b679a88ccfb9a275edabf93c433eee5df8f0e3b2a7030b3d17d84d0e,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.07241,51.537611,On or near A124,E01000008,Barking and Dagenham 015B,Investigation complete; no suspect identified
cd1d5327e176a3ef09fb1fca366aebc527ec821d4c560dc9a5a04ad9c8f66ed4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.006,51.607017,On or near ALDRICHE WAY,E01004382,Waltham Forest 008C,Investigation complete; no suspect identified
708db2e664ba1cc7114a77b7197dc0b9ee8e5853892b66124c3577913b4892f3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.029908,51.580848,On or near Parking Area,E01004444,Waltham Forest 017D,Suspect charged
5332f7bde03863d7dcef5035f00ef608f6368cff895424850b8f2895f4e9fb7c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.031151,51.580806,On or near BRUNNER ROAD,E01004444,Waltham Forest 017D,Suspect charged
a20accfdae8e95dd34509e297d4a833e10f48e0fb1af0939da23218b8e21558e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.031809,51.579926,On or near ST JAMES'S STREET,E01004446,Waltham Forest 017E,Suspect charged
af5c50d72f26f7922c3ab8da0d462ae9bec7d6ca1a303184624f9b03d4a670ae,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.031809,51.579926,On or near ST JAMES'S STREET,E01004446,Waltham Forest 017E,Suspect charged
22b6bb33c7e811e216711e949b2d216f467ccd02e4474451d63dc056a488a9c6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.148291,51.361801,On or near BRIDGE ROAD,E01004174,Sutton 017C,Investigation complete; no suspect identified
10ed0dbc3f1c45fa3cdf5511628b78fe8a47069995435becf613986d38b095d6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.201621,51.3623,On or near WESTERN ROAD,E01004160,Sutton 014D,Investigation complete; no suspect identified
51ecbdf5e058dd382fdb1e5541e41008f8a9025a6b98b9f5a6521cf3feb7ec9b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.151407,51.365744,On or near ALCESTER ROAD,E01004172,Sutton 010B,Investigation complete; no suspect identified
5e53aeed424976af0e0cc639df2b949df1e4303f6858dc4be54d7a6a3a1473f1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.152825,51.364427,On or near QUEEN'S CLOSE,E01004170,Sutton 017B,Investigation complete; no suspect identified
661f3660bab810c1d09a6f5ea68b5568893702968ce9770a6265f5c90151a202,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.191973,51.466857,On or near OAK ROAD,E01000434,Bexley 008G,Investigation complete; no suspect identified
a3c11cfc1786aa4f2a368f712b03848cb2329b6eeac3cd2b38f4935f47d6522b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.020197,51.355255,On or near Pedestrian Subway,E01001051,Croydon 030A,Investigation complete; no suspect identified
87c7f57b1cfbc075a98380d8188ab47dfe5e9c0b78e10ae60b4f60b492668f91,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.073938,51.387736,On or near QUEENSWAY,E01000813,Bromley 025D,Investigation complete; no suspect identified
69398c80da76c728a4443c6aae36d75599aa3d4576364554c6b146ebcb555e0a,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.055419,51.429583,On or near SOUTHOLD RISE,E01001602,Greenwich 031C,Investigation complete; no suspect identified
c4f1ad0a9be757f6133382a4ebd66fbb5312f204e9fc11a3f9a2f5cfdd0c69da,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.077323,51.54765,On or near ELSTREE GARDENS,E01003734,Redbridge 033B,Investigation complete; no suspect identified
1bdcdf9c15f951e100a99704d9acd3c13b552ae8aafbd5c6c4cf8b4fa1d8b44d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.039154,51.528981,On or near HAVERFIELD ROAD,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
ecb1a866afaa10e083897c8490391ef0550c3750bfe846f9eb1ed21356a060f6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.063293,51.50646,On or near WELLAND MEWS,E01004292,Tower Hamlets 026A,Investigation complete; no suspect identified
b7c3070b8824e5d245b7e7cffb0d35218eb6b365d46975965cf96c7421c9bf74,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.06283,51.519743,On or near WODEHAM GARDENS,E01004205,Tower Hamlets 013A,Investigation complete; no suspect identified
4b7001d801577176c5d31ccc16f11eee663a2fe72c1d033414a8dfa2cd67e520,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.029715,51.520208,On or near JOSEPH STREET,E01004271,Tower Hamlets 014C,Investigation complete; no suspect identified
f6c7c3643f8d241d806d81ba6b098ec2f56fe879a653378489785246bd6e9bf7,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.054552,51.508006,On or near BENSON QUAY,E01004297,Tower Hamlets 027C,Investigation complete; no suspect identified
84fee81ff866824fd0ce88a93240007ca2307d4bb89ec9741a6fa4498ab63d9d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.023518,51.500526,On or near BYNG STREET,E01032772,Tower Hamlets 032C,Investigation complete; no suspect identified
50dcf10272e4f8cc38cb6b4078d0affcc4ce54a88bc69b96d62238f961135112,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.02176,51.530469,On or near FAIRFIELD ROAD,E01004225,Tower Hamlets 004A,Investigation complete; no suspect identified
73d951a860da6c380da8593065679c8139ac650ae0cab97ef0625c71284304cc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.053573,51.533007,On or near BISHOP'S WAY,E01004201,Tower Hamlets 002D,Investigation complete; no suspect identified
5fa1945bb814b9386247d88a7425f34fc1dd535aad9cde62a3f2fd7d6fd2f17a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.05687,51.423666,On or near COPEMAN CLOSE,E01003328,Lewisham 035C,Investigation complete; no suspect identified
de203200b627e0c776d2c27336d1094d9612b6a39ede6965bc824d90783af50f,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.075739,51.41007,On or near CHURCH LANE,E01000693,Bromley 010A,Investigation complete; no suspect identified
23c9e005354a358092a9fa6b100cccd5175f42cb4450d0f245868824078ce543,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.024233,51.306195,On or near BANKSIDE CLOSE,E01000655,Bromley 039B,Investigation complete; no suspect identified
7f582783c449b693322703583119c02281c4087eb50d4a13b24897fa90cebe17,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.099329,51.382581,On or near MOUNTVIEW ROAD,E01000727,Bromley 028A,Investigation complete; no suspect identified
c9a73ab24137494fc47615ece6e331914f28774ad37d7ad032a86624b611adf7,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.019969,51.404399,On or near Parking Area,E01000675,Bromley 018B,Investigation complete; no suspect identified
ee6d2cd6face65cc1ff92acf05adb2ba04001ab5db45d0f30d71200ce28c4c19,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.017633,51.444879,On or near PLASSY ROAD,E01003319,Lewisham 018A,Suspect charged
e63679f5d8254f2e19feb3747333310798edd866f0797cf27b98762c8c24d361,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.00554,51.435447,On or near CRUTCHLEY ROAD,E01003347,Lewisham 030A,Investigation complete; no suspect identified
2b93134d2a2875c2a0c90df0761ebcd56c3d2f03c38113baae77d9fdec213d48,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.00554,51.435447,On or near CRUTCHLEY ROAD,E01003347,Lewisham 030A,Investigation complete; no suspect identified
fba0b93b437e953d4fad47a6898f9a80f00c5b027bc13d17285731c978ae0a19,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.036636,51.434632,On or near HOUSTON ROAD,E01003193,Lewisham 029A,Investigation complete; no suspect identified
996fae254d0918207c62a857fd428acb5e6d761a70f0740a7fedb11b626e9e46,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.004727,51.420389,On or near Sports/Recreation Area,E01003235,Lewisham 038A,Investigation complete; no suspect identified
b638542061434775800dcb709d3242f97945277c9bd6cb7cf2daf8a3e054df20,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.029203,51.470272,On or near LEWISHAM WAY,E01003210,Lewisham 005C,Investigation complete; no suspect identified
c6492ab00ad5dc175358da8c293c4f239837e52a383f014c20e9a7f61f74427b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.009369,51.453228,On or near HARVARD ROAD,E01003292,Lewisham 017A,Investigation complete; no suspect identified
d1a5696a925ff591afdf33899f287cf20a395e103005431c9313c44f65dfa40f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.017086,51.469456,On or near RAVENSBOURNE PLACE,E01001638,Greenwich 038A,Investigation complete; no suspect identified
6ab051505c4caffd6b6933b56c531d06fc43708f677d718ff7398b05aaa4d825,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.102831,51.496126,On or near GAYWOOD STREET,E01003932,Southwark 034B,Investigation complete; no suspect identified
37da6c23ee380fdb5d2d5c2b8718ad890c631ffb6df7352247090ece708be290,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.083278,51.498254,On or near LONG LANE,E01032803,Southwark 003J,Investigation complete; no suspect identified
5a0368d8db44f19188e7077e3fc7454f5ae6c33f54153a600f5ca09b3e08b0f1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.070774,51.458274,On or near ACRE DRIVE,E01004021,Southwark 028D,Investigation complete; no suspect identified
1e5e0af0c7e3f6f0b8dedd9e4ed4c0ab2669083d5ea8c77e7c26bd3fcb637d8b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.096369,51.488701,On or near Supermarket,E01003994,Southwark 012E,Investigation complete; no suspect identified
90a827a596669d177b27f7923c47611d4334873dcefbfe9dcdae9940e7effd8a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.074467,51.427634,On or near SYDENHAM HILL,E01003330,Lewisham 033B,Investigation complete; no suspect identified
0f8464a59183abcf7b54e0778725dcc72f1a36e03d04c407262348f445034e30,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.083204,51.431294,On or near BOWEN DRIVE,E01003947,Southwark 033C,Investigation complete; no suspect identified
302b9898d270e51e415db257613fd3727b1c42be536c316fb9ec1ac36d5272ab,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.054875,51.475035,On or near COLL'S ROAD,E01004004,Southwark 023C,Investigation complete; no suspect identified
39bd07ac636842569ca437eea72cfd7419665900c519d19c8bbc12d918ffcfbc,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.009937,51.496244,On or near RIVER WAY,E01001667,Greenwich 036B,Investigation complete; no suspect identified
e51e50ded2ad94a8b7ede2b1c475ff857666248b486972b123a2a72d8ca4ebc1,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.060165,51.427,On or near LAMBARDE AVENUE,E01001603,Greenwich 031D,Investigation complete; no suspect identified
9f3f00240bc9ad90a5c091ec1df588ec3cd2bf9bbaffd8dbaa8ad7d76bdaa776,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.14445,51.576294,On or near Theatre/Concert Hall,E01002007,Haringey 035C,Investigation complete; no suspect identified
ec24e42ee65fdb2fc330eaac25e6c6693d14b2e2f8c1d356f8cf57e97a96b834,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.091723,51.584387,On or near ETHERLEY ROAD,E01002043,Haringey 026A,Investigation complete; no suspect identified
f7aa730e8b6ce074bd602bfaab3566f461c615ea53125db47c0855559aaab0fd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.097246,51.601095,On or near SAXON ROAD,E01002104,Haringey 008D,Investigation complete; no suspect identified
f54402c34c153b5ee5a63787435a2e76348a6507a802905f77715f112acb8963,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.092638,51.584933,On or near TERRONT ROAD,E01002043,Haringey 026A,Investigation complete; no suspect identified
d62610e3cb163468e51ab1562a94fe90223f24706bd956bd73677358c6874d96,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.111492,51.531606,On or near PENTONVILLE ROAD,E01002695,Islington 021A,Investigation complete; no suspect identified
1d00bb79f48707aca61c518e2888728193e62d74001cd2a85cbd9f70bb2586b6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.10795,51.565208,On or near WELLS TERRACE,E01002735,Islington 003A,Investigation complete; no suspect identified
2f0e27d806356c06340163791994d48eecc091c23dfe81768b7cbdce5b390529,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.110157,51.550955,On or near LIVERPOOL ROAD,E01033491,Islington 011H,Investigation complete; no suspect identified
0b97610aa776363c2ce0821208f532a63cbfce181df1c0af6959da0798ab9604,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.138737,51.560701,On or near POYNINGS ROAD,E01002771,Islington 004C,Investigation complete; no suspect identified
b6cb7bf7d51456e5a462571b74c8ad1679f17acbf9dc26752e93d9ac53e159d0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.087317,51.549056,On or near NEWINGTON GREEN ROAD,E01002776,Islington 014E,Investigation complete; no suspect identified
66b6dd2552044d09a5d2c341995a0af0d4c802252221dc1e6f3bdc4f7b260123,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.09768,51.52329,On or near SYCAMORE STREET,E01033490,Islington 022H,Investigation complete; no suspect identified
d8995ea7a02b5fbfe07e68f5b65e3facdea19f3c8ee19ee05033698d94ac651c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.095844,51.527208,On or near LEVER STREET,E01002702,Islington 023B,Investigation complete; no suspect identified
184d8ef7a27b32cdb814746bbc1f97a24a59ca6563dd1540c9c63d41b8b1e855,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.115679,51.560782,On or near HORNSEY ROAD,E01002731,Islington 007B,Investigation complete; no suspect identified
84809519206638c6253061061307cba11d30d9266d327ca8a87aea033342b24e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.314765,51.512141,On or near ARDEN ROAD,E01001222,Ealing 019A,Investigation complete; no suspect identified
6337650eb01a2226fc3be7c6344a778efb8d861bccd17289da9143a28cd43581,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.179986,51.638295,On or near MACARET CLOSE,E01000282,Barnet 008E,Investigation complete; no suspect identified
36dd1cf773759a509b970e6768df187672a1542566b75aa9434ee4677374bb0c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.221413,51.651726,On or near KERRI CLOSE,E01000253,Barnet 007B,Investigation complete; no suspect identified
36dd1cf773759a509b970e6768df187672a1542566b75aa9434ee4677374bb0c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.221413,51.651726,On or near KERRI CLOSE,E01000253,Barnet 007B,Investigation complete; no suspect identified
ed5009c0beade3a76a0363ed3fc40a2540341477d81edbd2ab4b406a1655ce2f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.086934,51.576045,On or near OVERBURY ROAD,E01002056,Haringey 032C,Investigation complete; no suspect identified
f945274e1aafb312fb080c1ef093f517d6c0c45ebaeddde765d6888fb209168e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.195505,51.542164,On or near KINGSGATE ROAD,E01000932,Camden 013D,Investigation complete; no suspect identified
7d52bb2087bfb6041a2a381fcfc8a11dfb489f7c0ad1503d8b9f69a3b7a50ac9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.154428,51.550499,On or near MALDEN ROAD,E01000890,Camden 007B,Investigation complete; no suspect identified
e4e201519ab2523802ab8dfbe0ab49dd40dc84cef7151134da822dfc2ec8bdec,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.140648,51.523745,On or near RICHARDSON'S MEWS,E01000851,Camden 026B,Investigation complete; no suspect identified
363660c37bcae7f262705d6d71be0fac833a60fe7e049003b55b0235c2162041,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.142536,51.527992,On or near CLARENCE GARDENS,E01000944,Camden 023A,Investigation complete; no suspect identified
5922d7896d382281d8b244fe71ae501c401693360d364cc3dad4d4679f4c29de,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.151377,51.568823,On or near WITANHURST LANE,E01000913,Camden 001E,Suspect charged
b0f246f31c270a86c486894e9117ef9a04dcfce986c956fb764af2ab7b71f7eb,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.206027,51.533486,On or near CLAREMONT ROAD,E01000583,Brent 032D,Investigation complete; no suspect identified
316d1a1607cde23a87d972f57bf75602ee3cc6a6de6d834363cc8dfbe9181fd0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.477457,51.538815,On or near BURNESS CLOSE,E01033725,Hillingdon 015F,Investigation complete; no suspect identified
bea18ee054cd792b1d05ac6ade15d2d4cde6c8713a8ff55b8c4e4194886f1f46,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.481994,51.52338,On or near HIGH ROAD,E01002413,Hillingdon 022B,Investigation complete; no suspect identified
f020656eb26d9bf640297db7b393e695b69e36659a6101fcc6aa02c6a24f4d78,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.26798,51.503924,On or near MEON ROAD,E01001355,Ealing 033B,Investigation complete; no suspect identified
892e8a946e4d9276ccb2835395b0a9dff500a663000eefee71352c74bff09637,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.370635,51.497661,On or near SHERBORNE AVENUE,E01001335,Ealing 038B,Investigation complete; no suspect identified
955fef8d93758c84de99f5b52dee5ae78f352bc8e51dcd07fad4be479f0712ab,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.33198,51.427823,On or near VICARAGE ROAD,E01003886,Richmond upon Thames 021A,Investigation complete; no suspect identified
a5fea89cce5957ec7dddda54c09a53d2c3ff1257d0e98578132297f48571ae68,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.308101,51.432903,On or near Hospital,E01003817,Richmond upon Thames 012D,Investigation complete; no suspect identified
8afdcfc53c2f2f92e3cdc0fd10412ab7ddc45b34b5780058034dc8dcafc30603,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.375774,51.413852,On or near UPPER SUNBURY ROAD,E01003826,Richmond upon Thames 023E,Investigation complete; no suspect identified
6e3088d2413338642871a9a080784026d105ab3a0cceb713d0f00c46fb012807,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.243399,51.47204,On or near LAUREL ROAD,E01003853,Richmond upon Thames 003B,Investigation complete; no suspect identified
07217b6e1bc4fc4068a48df907ba0c9f4454e99fe22754aac775925696dc3c7d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.404377,51.48773,On or near CRANE LODGE ROAD,E01002633,Hounslow 005A,Investigation complete; no suspect identified
07217b6e1bc4fc4068a48df907ba0c9f4454e99fe22754aac775925696dc3c7d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.404377,51.48773,On or near CRANE LODGE ROAD,E01002633,Hounslow 005A,Investigation complete; no suspect identified
6b3bb1de2b90e6a956e1992d688135e0a69dc63c75286d5aba5d79f9630e88d3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.365982,51.475907,On or near NEVILLE CLOSE,E01002629,Hounslow 011E,Investigation complete; no suspect identified
bfaf1b4a599d773c28d815b57242e28ba7dc2ba1880d5471117c793ec40dc08b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.3588,51.469782,On or near CROWN YARD,E01033083,Hounslow 018F,Investigation complete; no suspect identified
a7aae9bf8b365c13d8cee57d280208c65d2ce2b76ce3c8a9d99c77764001e0c2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.398317,51.475265,On or near TRAVELLERS WAY,E01002587,Hounslow 016A,Investigation complete; no suspect identified
f2ae8bf755fbdf2e8a9404568964a99785578939cbfd97f3b9e4cb38cca2c5df,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.361529,51.478795,On or near BRACKENDALE CLOSE,E01002630,Hounslow 012A,Investigation complete; no suspect identified
17c38669780aa44a6a04c788ac9dd9d41aa8082da28df3f2c9f4674fd0747f2f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.353699,51.472696,On or near NORTH DRIVE,E01002642,Hounslow 015A,Investigation complete; no suspect identified
71bfff631dcd8a2222caae2727b895d0ea1779cc3be8a3c3f52f900a88d8a1cb,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.37493,51.46195,On or near ORCHARD ROAD,E01002651,Hounslow 021C,Investigation complete; no suspect identified
e6f1f08e96f31b93098d6387581418f7f033fb2aa507c3c143921ae53987ae77,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.214859,51.551354,On or near ST GABRIEL'S ROAD,E01000558,Brent 015F,Investigation complete; no suspect identified
1915d8d67e485c9a735d44c86be23c27db13a7252d19284f754e2c2988f81d18,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.271874,51.605819,On or near Hospital,E01000125,Barnet 024A,Investigation complete; no suspect identified
5a3a22e5f5ffc9a19390571df0d2f8e14bbe4e0401170fd0d3dc2c14d55366e3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.219092,51.414759,On or near ALBERT GROVE,E01003399,Merton 011D,Investigation complete; no suspect identified
b22668ff4c83563aa62a1ab1b660aeb0e787d822463c981280bd49533fd240d1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.222618,51.413563,On or near CRESCENT ROAD,E01003399,Merton 011D,Investigation complete; no suspect identified
c5fab90a90fc187b37125506543e7b0bb3ef9dd96212c2ce80ea8f13bfcd6169,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.152848,51.402754,On or near IMPERIAL GARDENS,E01003387,Merton 014A,Investigation complete; no suspect identified
33bdf5788221a83567f8c9859029108d50a771aeff1b224c09a815c642a122d8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.151539,51.414541,On or near ELMHURST AVENUE,E01003395,Merton 007B,Investigation complete; no suspect identified
c857cadb356a16e408f133a3da59f95f488be0c1ada4b7828aff67c0f904779a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.229136,51.409004,On or near APPROACH ROAD,E01003381,Merton 016B,Investigation complete; no suspect identified
18ca2c2efb825a1e4ede280e7c5e5f0516ac662928a527e2ece7a86df04f8ab8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.123493,51.43815,On or near AMESBURY AVENUE,E01003135,Lambeth 026C,Investigation complete; no suspect identified
25334d1af3d478fab1772cba269f503853cdd014d28dc5ab6950b5cac3db951d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.106547,51.505179,On or near HATFIELDS,E01003934,Southwark 002C,Investigation complete; no suspect identified
6d97b8d15d4cefc2df8fb9a7cc75245b4a5fe6871f9c4402dea78fe52476a6da,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.111342,51.478071,On or near PERSEVERANCE PLACE,E01003181,Lambeth 007A,Investigation complete; no suspect identified
8352e8c9390d2ca177117c79a9d5f49e62b1444b2814b6d3eb7ca9d335a7c2f6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.116613,51.475611,On or near LIBERTY STREET,E01003186,Lambeth 007D,Investigation complete; no suspect identified
27f65e43ae2dfe40a07f468d18c8d5aafe6ff2c3e0ad0e6a91e8c5567387e08a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.122979,51.449275,On or near Park/Open Space,E01003024,Lambeth 021D,Investigation complete; no suspect identified
20c7f0fb8611c15956ab2d6f98aa917153ccd1a13e47c35a9f5cde9cff733d67,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.116247,51.461091,On or near ACRE LANE,E01003055,Lambeth 016D,Investigation complete; no suspect identified
0d635734278463fc618b192c999a48108c78290620c39713637490ffe4d5f542,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.147459,51.468126,On or near DALEY THOMPSON WAY,E01003037,Lambeth 013A,Investigation complete; no suspect identified
d42714bc6fd95f931df8e56f801aa65f36d7e02da74e938deb86410d28c96963,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.396582,51.517775,On or near MINTERNE WAYE,E01002546,Hillingdon 023D,Investigation complete; no suspect identified
e11b934ede3e857b33abb31ca443398ed0b8d74af2347b19c5e42287e7e840d7,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.394292,51.586956,On or near CHILTERN ROAD,E01002437,Hillingdon 006E,Investigation complete; no suspect identified
872af5dd35c1dd61ee146d467b24de8d4cac86733468f77d8ddd425f9d497f7b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.401801,51.560541,On or near TIPTREE ROAD,E01002495,Hillingdon 010E,Investigation complete; no suspect identified
e758cd0b85cd082c1373a512812d5a3ebc07ddcc102ecb61c07e33efdb5be267,2020-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8309860fa1cda986287092e51219a6dec23da7bb1914b589dd2708f963313bbd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.314394,51.39206,On or near SEETHING WELLS LANE,E01002988,Kingston upon Thames 011C,Investigation complete; no suspect identified
53f640c9d2957488b3afa45737ac7eba30612aec8a4966a5b13ae71a0140b06f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.28722,51.407682,On or near CAMBRIDGE GROVE ROAD,E01002969,Kingston upon Thames 005B,Investigation complete; no suspect identified
671373e430b798cb94dd8fcd3f800c6c1889838b6c462d24ae4aec99f6b073cc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.197418,51.449886,On or near BRATHWAY ROAD,E01004593,Wandsworth 025A,Investigation complete; no suspect identified
45ffa6ae9e8549ad52bdc2442e0ed7602ee4a6b2c16d254ec21ff9cc84479126,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.181935,51.465051,On or near MENDIP ROAD,E01033101,Wandsworth 004F,Investigation complete; no suspect identified
edc3bf3900d03c4a6467e65135d16d689cb4ecb26d01e815e1f57e095cc651e2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.242173,51.446627,On or near IBSLEY GARDENS,E01004570,Wandsworth 023B,Investigation complete; no suspect identified
e72506bc33d4e5ad582805ffc299bd1b004efc9aa4a61b877e06e6b98b38e3d9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.150512,51.447824,On or near LOCHINVAR STREET,E01004474,Wandsworth 021B,Investigation complete; no suspect identified
87ce3e378b1f43f2baaf4c3e03df9b2078cb294b98200605aac632b9e12f3331,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.234881,51.456957,On or near LANEWAY,E01004644,Wandsworth 016D,Investigation complete; no suspect identified
55afcf516fb2b9f16176abb955d8313fab241fbf60fe9013156fb81b25297888,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.133663,51.481621,On or near POST OFFICE WAY,E01004562,Wandsworth 002B,Investigation complete; no suspect identified
