Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
97c78822ddeccafd79b1b480691afcbd33eed2805cbedeeb60570ef24a0bf54d,2021-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0202ca750f0e370ed5e69894e0c436b8b69e6796241d633fd68e25dc0bf1699c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.214782,51.44972,On or near BELL DRIVE,E01004628,Wandsworth 022A,Investigation complete; no suspect identified
43b7c4997ae7ec482c75929eb2cfe58efb1b8316cfae472823f628be6ccd3e6c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.161739,51.472506,On or near ST JAMES'S GROVE,E01004540,Wandsworth 003B,Investigation complete; no suspect identified
5651fe16d64f258c6e39a7cd44f4e931c4a14c7aa614e3831f9ef4fda8786b1f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.159018,51.443507,On or near BALHAM PARK ROAD,E01004543,Wandsworth 027A,Investigation complete; no suspect identified
cfebe795f715e88a4e50196240cb8b288fd6fd3bb1d2780afde16491b4c2dfb4,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.217022,51.462397,On or near CHELVERTON ROAD,E01004609,Wandsworth 010E,Investigation complete; no suspect identified
c9b523852af51cefb5cd68f0029e01c01ddae08d17494f960119de6d1a734e42,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.109831,51.463074,On or near VALENTIA PLACE,E01003051,Lambeth 018C,Investigation complete; no suspect identified
a47d81550c8ce35028a2734295ab4fc7269cc31dc6cdc6b7b6c31b7bc74b2637,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.120642,51.453257,On or near BRIXTON HILL,E01003018,Lambeth 020A,Investigation complete; no suspect identified
5dd8638ef0f1acf1604099d36f9064d173af670d9967e6e735de47b843d897cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.186059,51.471418,On or near GLENROSA STREET,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
5dd8638ef0f1acf1604099d36f9064d173af670d9967e6e735de47b843d897cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.186059,51.471418,On or near GLENROSA STREET,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
5dd8638ef0f1acf1604099d36f9064d173af670d9967e6e735de47b843d897cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.186059,51.471418,On or near GLENROSA STREET,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
926dff3ca7f78a3b34e65784800140158193d50d91b330eba48eb78300e3ee37,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.213592,51.499727,On or near SINCLAIR ROAD,E01001855,Hammersmith and Fulham 010B,Investigation complete; no suspect identified
eb02d49cdd8c8f62e1031382be4c101947b3e4a699a10d3e0fa456d32d8d22c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.189997,51.528091,On or near CHERRY WALK,E01002374,Havering 027E,Investigation complete; no suspect identified
d78182d976dd3714662ea4184bc849d8162d1f0f69508b69428ec748b280ed1e,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.010737,51.549098,On or near GAWSWORTH CLOSE,E01003549,Newham 006C,Investigation complete; no suspect identified
eb0007b51f1be20414be37bf807caca7fed1c9216e6baa8fc18acfe47bcecb82,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.030933,51.523903,On or near ISOM CLOSE,E01003601,Newham 028A,Investigation complete; no suspect identified
1b5f17f40e2ebcdd4027f4a7ccbee1a9866e9c79b6a61652f8177cf08dba0dff,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.021528,51.524749,On or near MEREDITH STREET,E01003499,Newham 030A,Investigation complete; no suspect identified
786e8f9294ae440f0ad06af2e943d7fb94eb202764bb70ba62feb83552809099,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.024995,51.520364,On or near LINCOLN ROAD,E01003507,Newham 031A,Investigation complete; no suspect identified
de7c50743e3eac2d3ca1c070b6fe07bb7b764bc44ecf9261e5d370c57acf5091,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.024995,51.520364,On or near LINCOLN ROAD,E01003507,Newham 031A,Investigation complete; no suspect identified
43614c8fff1c3236d3ca5a72099af72a0c3a5b50ecfc0d8041b4bd58c950e6ec,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.185765,51.513643,On or near TENNIEL CLOSE,E01004698,Westminster 017E,Investigation complete; no suspect identified
ce7da321fe4d0e5808193159b352eb82396a66b113bafc02416a93e08145e66e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.207536,51.532142,On or near HERRIES STREET,E01004723,Westminster 005F,Investigation complete; no suspect identified
1a5cdcbc3681c1240cc8334eb99230f895ec2970a1e823df629c5464c42526b4,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.180599,51.513104,On or near CRAVEN HILL,E01004700,Westminster 016E,Investigation complete; no suspect identified
d34debf541683112f97fe63fff17ee2d431d424b52c992b4ffe9f588e6cf727d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.099121,51.529582,On or near MAUD GARDENS,E01000092,Barking and Dagenham 019E,Investigation complete; no suspect identified
33e5dc51cefb484889442d4fc9ab3102c4aafd00cf478aec14408febaac280a3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.010631,51.572867,On or near POPPLETON ROAD,E01004436,Waltham Forest 021B,Investigation complete; no suspect identified
928937fdb99214a4500cb318c44c5e95d55654346f2b33c9ad1423ef826e3d15,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.043414,51.545634,On or near ANDERSON ROAD,E01001730,Hackney 019B,Investigation complete; no suspect identified
22237bf574c3578fdb3406e966ca22646a8375161b16332fedacaac206b8c548,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.072353,51.53079,On or near HACKNEY ROAD,E01004318,Tower Hamlets 006D,Investigation complete; no suspect identified
4ff85c2c5e10f47785b6fac3d5dd0844af43fdddba866034e1c55c7b3766ae95,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.066475,51.576573,On or near Pedestrian Subway,E01003647,Redbridge 015A,Investigation complete; no suspect identified
ac9f4a3ff8ca13c39078dd8b380b0056c386f4957cc761b163ed520ae45b69b1,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.023016,51.518959,On or near CARSON ROAD,E01003509,Newham 031C,Investigation complete; no suspect identified
d86c007e6c658ef7838cf761b017508839ca48690b941949e400414a3e2825cb,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.001939,51.520526,On or near Shopping Area,E01003497,Newham 034A,Investigation complete; no suspect identified
04f3551e772b9a4f54ca4bb8715235d524f27eb5cd4874c961831fa74ee81340,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.049179,51.549161,On or near SNOWSHILL ROAD,E01003587,Newham 004C,Investigation complete; no suspect identified
4369921daa364ff97072a7562a9d6e3ecbcd3795462fbb09737c7b9b7750b4c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.039154,51.528981,On or near HAVERFIELD ROAD,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
a8d222da163ceaf080e61706a21209ee4d1b821d047b7a75f2e2531841f2990a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.019345,51.498406,On or near INDESCON COURT,E01032773,Tower Hamlets 032D,Investigation complete; no suspect identified
48fbf60deaec0ca471fc9999a8c6fd5f8fa4a1b545f2fbcc644b07782224cd62,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.041236,51.518764,On or near WALEY STREET,E01004284,Tower Hamlets 019A,Investigation complete; no suspect identified
c5af6d32df795aa68550e34496016ab5fa0dac28803d34799c905419d0b0120a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.022472,51.516039,On or near COTALL STREET,E01004252,Tower Hamlets 024A,Investigation complete; no suspect identified
d9b0b0c73d7ab79d9cab0cde9b935280e9349e51c0917aceeeffd145de29b62e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.070201,51.514505,On or near PLOUGH STREET,E01032766,Tower Hamlets 021E,Investigation complete; no suspect identified
4472eaa3a2e0fd519bca8e7c7f57df47f90068cebf2f7bbd9e7d431644707876,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.068561,51.518174,On or near MONTHOPE ROAD,E01004306,Tower Hamlets 015A,Investigation complete; no suspect identified
2d68a407f47aef0c8700a35c9451094d8d72ae4505d20274de713193d13f0d22,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.046168,51.527128,On or near WALTER STREET,E01004260,Tower Hamlets 007B,Investigation complete; no suspect identified
f002add775dd6ae8675b9c96ca4e9d289bb55be5df2b9993433cc54a8959a355,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.035237,51.51013,On or near NORTHEY STREET,E01004254,Tower Hamlets 023B,Investigation complete; no suspect identified
70c85df137293a6d5d8cde98d20068370d880308cd992f7648397227773c8908,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.195803,51.369611,On or near VALE ROAD,E01004142,Sutton 012D,Investigation complete; no suspect identified
5a6b877edafd0104d41ea0102f004849c0c751f98e88dab4aaddb0e0f4362710,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.115874,51.370466,On or near GODSON ROAD,E01001165,Croydon 024C,Investigation complete; no suspect identified
e558fb293575cbb874945bf96620135319d6a822c94e5db6894070de628a35d7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.095468,51.352555,On or near BYNES ROAD,E01001034,Croydon 031B,Investigation complete; no suspect identified
6554fc4da9b7cfcd741b0d960e4bf2f8c72369b362c8d7b6cdf11558847a6a3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.059455,51.378925,On or near Sports/Recreation Area,E01000985,Croydon 021A,Investigation complete; no suspect identified
1de4459603f98ff20e635a162c35479587e79ad3f7ba4410ce7ff8a9d280a71a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.090905,51.381824,On or near BRIDGE PLACE,E01001109,Croydon 013B,Investigation complete; no suspect identified
c324b14de8f3a67915130dba4e97e5362e2bcfce89610514b803f75b880811cd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116671,51.373438,On or near WHITESTONE WAY,E01001014,Croydon 024A,Investigation complete; no suspect identified
363c7eacb5890e9308ef4af3cc1fdc208e0d781f9356b93cac7f94c2ac14a8a3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.094084,51.479501,On or near BASSANT ROAD,E01001671,Greenwich 033B,Investigation complete; no suspect identified
cb192e9c31f81e24d73e15e07470f13ea61dd96eac9d3bd3836491da9beecd04,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.092429,51.500966,On or near LONG LANER,E01003939,Southwark 002E,Investigation complete; no suspect identified
c2d22095ae1da9401fd27b411911f9317fe910a3881a0a8856ce7fe30217d109,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.059457,51.605485,On or near THORNLEY CLOSE,E01002036,Haringey 002A,Investigation complete; no suspect identified
894e3af9144d0de675c6c55944a42ab0814a8fc44f5e968ded94f5583333c801,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.090547,51.586607,On or near ASHLEYS ALLEY,E01002084,Haringey 019B,Investigation complete; no suspect identified
20c1d26aa9aeb935c788e1a4d1008f3a78d45ef459b55b6375dcabed63ec928e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.106263,51.529409,On or near Theatre/Concert Hall,E01002727,Islington 021C,Investigation complete; no suspect identified
8bded5d34d32e21e4d94eefa8f30ab8f06409c6a5cee456fb7b3a3620f30a7aa,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.105641,51.55063,On or near RONALDS ROAD,E01002739,Islington 013A,Investigation complete; no suspect identified
d7a6d4bec280e8bf99782dfe48d46480c4dfb242cca87987f7fb4edab4a34e1b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.091503,51.539664,On or near ROTHERFIELD STREET,E01002797,Islington 018B,Investigation complete; no suspect identified
b69e95370aa16cd5c04dcbff45e2a0bd7d9f5a56494dd5583e83b5d5282267ed,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.407976,51.536571,On or near BOURNEMEAD AVENUE,E01001325,Ealing 009A,Investigation complete; no suspect identified
c338e3d971142b35819210e2012c9215b9f10616afc0df2c54898e894a498ddd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.339488,51.522628,On or near BORDARS WALK,E01001283,Ealing 016C,Investigation complete; no suspect identified
a230189aa45131f9f0ebeefd5e5ca2a49df1cc1a13432d71182a9822d03c056f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.336057,51.508794,On or near UXBRIDGE ROAD,E01001252,Ealing 030B,Investigation complete; no suspect identified
a230189aa45131f9f0ebeefd5e5ca2a49df1cc1a13432d71182a9822d03c056f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.336057,51.508794,On or near UXBRIDGE ROAD,E01001252,Ealing 030B,Investigation complete; no suspect identified
14250cde66482f3cce992ef991c8148738433c1ba508d9396de747f7ecc6d909,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.377966,51.500982,On or near MARLOW ROAD,E01001333,Ealing 038A,Investigation complete; no suspect identified
82be583872d21b4d9c920708fa4c61f7db5bb414f41c06fb7cdef48e678bcd90,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.346945,51.509362,On or near WHARNCLIFFE DRIVE,E01001337,Ealing 029D,Investigation complete; no suspect identified
2b832dc0b94e789f2eaff329bd4cc332f28010f19c023a3fbb9a40bbca5eba90,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.118858,51.497706,On or near LAMBETH PALACE ROAD,E01003013,Lambeth 036A,Investigation complete; no suspect identified
446196625c19c0179d5121d9a3924c965afec6661d92dcfbe3ede1e2fcff369c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.086948,51.423648,On or near ALEXANDRA DRIVE,E01003070,Lambeth 033E,Investigation complete; no suspect identified
97b2f2a97262b68a7691fd16884eefd3ae5788de0e574c1cc105c4d60eeeb13a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.016632,51.456688,On or near LADYWELL ROAD,E01033327,Lewisham 012F,Investigation complete; no suspect identified
aa73530cfced2dc8016a75b40ff1c0226381fe60d39004e706615f139bf08e0e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.44204,51.579849,On or near SANDALWOOD DRIVE,E01002533,Hillingdon 005A,Investigation complete; no suspect identified
12d6d4c83ea3c3458e622b7aaa3ecd2f3aeac955b38bd26f920003bc4de6a789,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.329295,51.464761,On or near CLEVELAND ROAD,E01002670,Hounslow 020B,Suspect charged
810c24f18366c9e6cf0c5381b4697efe65f6727f836a563fab40f466cbbfdda9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.208339,51.462085,On or near BECTIVE PLACE,E01004602,Wandsworth 010C,Investigation complete; no suspect identified
9507d04970376f38c7d47ad67f170afef1bad5581cfd1da04995d4a426e099ca,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.213709,51.445108,On or near URMSTON DRIVE,E01004635,Wandsworth 028C,Investigation complete; no suspect identified
9e13f67f47dee937c86478fb9a584a2bd81973f06d8c79cf68a7ab5bdec89221,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.198933,51.444675,On or near HANFORD CLOSE,E01004595,Wandsworth 025B,Investigation complete; no suspect identified
605ccde862298b0635cbfc92c3c4b9bbd62704368705ab6859b230755b754f50,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.16513,51.454376,On or near DARLEY ROAD,E01004558,Wandsworth 015C,Investigation complete; no suspect identified
32a6242f9fffdb3086115eaa248f131748d4baa62529abb5d0c2cf079478a91a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.16503,51.464761,On or near Parking Area,E01004588,Wandsworth 008E,Investigation complete; no suspect identified
7a84f288e9eb406bc0ecdb8ae99ee4b544f00e2c202ec3bb2d7ad91ed3f2fb23,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.159536,51.61225,On or near Supermarket,E01000162,Barnet 015E,Investigation complete; no suspect identified
7ff4eecc8f526a4bf23379aa76e476389f75b62426c6958ba4b60a671811580c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.228095,51.5756,On or near LAYFIELD CLOSE,E01000307,Barnet 039D,Investigation complete; no suspect identified
1fa7a50d3bcd65e50a0f9951c434ba2bdc1260daa58409bf20aa6886da326a8c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.210831,51.59923,On or near CUMBERLAND GARDENS,E01000199,Barnet 025B,Investigation complete; no suspect identified
5ec60496426f4134d6aff206bc04936fea792a6ac49a6191bfa7b309a6bfe0d1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.212993,51.648226,On or near NEWLANDS PLACE,E01000285,Barnet 004A,Investigation complete; no suspect identified
d1684bed3873c7163b32a4bf16859eac1823c27230beb2421f40ef3fb27375fb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.210831,51.59923,On or near CUMBERLAND GARDENS,E01000199,Barnet 025B,Investigation complete; no suspect identified
f685fd2591e5c16822eca966299521477f04d53a507ac9c934c9b11d6f328ce8,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.176122,51.617895,On or near Supermarket,E01000322,Barnet 011E,Investigation complete; no suspect identified
a55ba85d9508fcfc8ab5a415c342a826078e6f314312615075d390a89db371a6,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.198162,51.542798,On or near GRANGEWAY,E01000931,Camden 013C,Investigation complete; no suspect identified
c36ea8b4dc1fcd9f4b62045a614066e4a60c02fa29f2b79f58f4c45f7a3a41e2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.180762,51.541909,On or near COLERIDGE GARDENS,E01000962,Camden 016A,Investigation complete; no suspect identified
bf2d705a7b9f425fdc6b68f8c49cb8763c41a5519d443ffd6955af9504386dc6,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.143663,51.536436,On or near DELANCEY STREET,E01000948,Camden 021D,Suspect charged
17b2d6ee7a38d8436e426d62b97ba076b07826037ccbbba9b8eb85d9d90bb8e7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.143663,51.536436,On or near DELANCEY STREET,E01000948,Camden 021D,Suspect charged
68097a640f0a37ce77346331053b26e009289358dea0f4a1e9da39d5ea3c52d9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.143663,51.536436,On or near DELANCEY STREET,E01000948,Camden 021D,Suspect charged
0d4a3e49f89bf946ce298eb343e64b9ae773ea0ed40afc00effc2c047ff57989,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.106667,51.476908,On or near ELLIOTT ROAD,E01003183,Lambeth 005E,Investigation complete; no suspect identified
fbdbc53e41de67566ad9f331b11e3b21130c2f0d8ebc8ff5e21153ff048f3c60,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.209484,51.486913,On or near ST ANDREW'S ROAD,E01001909,Hammersmith and Fulham 015C,Investigation complete; no suspect identified
c56792324a996c801db3e0fad650644753e79726e487304bee40532857083417,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.229109,51.516086,On or near PIONEER WAY,E01001874,Hammersmith and Fulham 001A,Investigation complete; no suspect identified
67c0a2ecea716e0a891b6f12c0249f3f20413510ab7db02e91b49f97ba7cdd63,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.22907,51.499602,On or near BEAUCLERC ROAD,E01001897,Hammersmith and Fulham 009C,Investigation complete; no suspect identified
116fa1a6a7a83b8aa5d10150530d71e03d2c63c4522bc718aec21c07affd3616,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.20636,51.518429,On or near Shopping Area,E01002830,Kensington and Chelsea 004B,Investigation complete; no suspect identified
a4b12ffb0b6b1110047b148c323369970b150bf7f2ffd23ffe78172042034f09,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.183595,51.59313,On or near PETTITS BOULEVARD,E01002334,Havering 008B,Investigation complete; no suspect identified
9f6d7c4c9d527a2918ee8c29f8463c092a33ff9426b31e7ea50b200dc5516032,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.020876,51.50807,On or near WESTERN GATEWAY,E01033574,Newham 034F,Investigation complete; no suspect identified
3446067012c0f725cafccf2e90177f5c31ce3f155497889dc3727f8cadb6ff2f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.005286,51.531332,On or near STREIMER ROAD,E01033586,Newham 013H,Investigation complete; no suspect identified
bb39fbaadf2af84ac82135c6b7a41cdb8a874b64850a94ca45ef31cef0631d80,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.028794,51.51957,On or near JONES ROAD,E01003604,Newham 031D,Investigation complete; no suspect identified
0c59ba3c43e1f6823cf2e53672fec5cc11f591e652bdc6b85a99fa7f7d803479,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.047014,51.551717,On or near STATION ROAD,E01003591,Newham 004D,Investigation complete; no suspect identified
8042b46de9707f509cacebb2445f4381c72fb2874a1c1af84e6edc98cccc66ca,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.099694,51.611979,On or near PANTILES CLOSE,E01001395,Enfield 035B,Investigation complete; no suspect identified
b85e34c7604d9c08440e389f6cdd379691b0e94be98b335dfbe7320ec3fc3624,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.126319,51.632532,On or near Parking Area,E01001519,Enfield 020D,Investigation complete; no suspect identified
a53537f5b153130bd8a3e89b6a4bf75eb113e8d04f768757b8db7586b4c70ab7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.045269,51.646975,On or near GARFIELD ROAD,E01001507,Enfield 012D,Investigation complete; no suspect identified
26593aec44ed7c21b931795914823a89ef8457c490e628f5ef9cf2720c1f8ba6,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.112275,51.595933,On or near PARKLAND ROAD,E01002029,Haringey 016B,Investigation complete; no suspect identified
944aca19de990280ec8d74ed9d46676046cdb7c056c5b8eefddd3ef7f3b11029,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.13336,51.561275,On or near SPARKS CLOSE,E01000099,Barking and Dagenham 023E,Investigation complete; no suspect identified
c86ca031e27231adbaef1e0a93a248232c2109093b42ab2133712995ca54fac4,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.133632,51.560605,On or near WARRINGTON ROAD,E01000099,Barking and Dagenham 023E,Investigation complete; no suspect identified
ea50111ff984004256f2a76635aaf6cd7068ee3833b7fac6c8ad5f5bcc3630ac,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.016065,51.556731,On or near BOURNE ROAD,E01004329,Waltham Forest 028C,Investigation complete; no suspect identified
1b2de52b0973d7e413a4024394b22923548c96177b7e43c748b331f449275a64,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.008807,51.620838,On or near FRIDAY HILL EAST,E01004390,Waltham Forest 003E,Investigation complete; no suspect identified
3d2330a9549c8028a80b1d9c7dca3c04a6930f01076ecda57be907c528c08950,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.006353,51.577527,On or near GREG CLOSE,E01004364,Waltham Forest 019B,Investigation complete; no suspect identified
72b62c2bfee9e9bfb9752d6afc6de447c7984bf2b00b24e3442fd223ebacf2a3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.009467,51.5684,On or near CHURCH LANE,E01004438,Waltham Forest 024C,Suspect charged
059a32e3f3915d71706319f601f10df2d987738fa2910210c91da41115e3d479,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.002579,51.589855,On or near WOODLANDS ROAD,E01004470,Waltham Forest 013E,Investigation complete; no suspect identified
10b88cdf7597bb9ce51553acb7259f704826add32f3a2d4f9c2a48211a6ee43f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.047468,51.640878,On or near HERTFORD ROAD,E01001502,Enfield 018D,Investigation complete; no suspect identified
4b081ac93fc705a631a9aa423f70300d8e87c8ee0cf3746fe4bc06937e1f8bc8,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.072488,51.523823,On or near Parking Area,E01004317,Tower Hamlets 009D,Investigation complete; no suspect identified
993b2bad54284b96a5638906abd9456d59f7d6cba890e2d4c6fe76e38642403b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.06464,51.509,On or near BREEZER'S HILL,E01004294,Tower Hamlets 026B,Investigation complete; no suspect identified
1fa919b3ea988961a733894e92adf5691053d32ba412b394965a5a70e837c64c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.01534,51.497088,On or near Conference/Exhibition Centre,E01004215,Tower Hamlets 028A,Investigation complete; no suspect identified
e8dba180e27b665ab0cb8db250a578fcc02dcd9b565ef71e2d54124a7980d471,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.036386,51.516596,On or near GALSWORTHY AVENUE,E01004286,Tower Hamlets 019C,Investigation complete; no suspect identified
a2171535f45b577942bb2ed6deefdac99d09b5735edbbdb339d387561a47c654,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.058973,51.505363,On or near WATTS STREET,E01004291,Tower Hamlets 027A,Investigation complete; no suspect identified
b7f5eec2b0045022e6cd3ec64713adfee80a95e6ca042db3802ddd6404db70a1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.163983,51.386077,On or near Shopping Area,E01004185,Sutton 001D,Investigation complete; no suspect identified
ba3ba8217b59f4b1243566cc59a71b35432c3990639d7a104e286e1e32261b79,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.150205,51.352084,On or near HOLLY CLOSE,E01004181,Sutton 020E,Investigation complete; no suspect identified
186bff1fccf50066bdf4fd40ee04fae5e6bb8748e81489d82a0799fddb23252e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.128106,51.346715,On or near DEACON CLOSE,E01001094,Croydon 038E,Investigation complete; no suspect identified
585d68a3eceb7ea470043707b38235d919818b30e8e36700857ae39c74747ab1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.066948,51.39073,On or near WOODSIDE AVENUE,E01001186,Croydon 014C,Investigation complete; no suspect identified
11d320ef0f0166d2b917e05679061e3ca0fb6e41a468fb66ee38c210504dbba3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.109018,51.386911,On or near CAMPBELL ROAD,E01001181,Croydon 015E,Investigation complete; no suspect identified
0200f21f4ce1e52a038f69bb264328ed64a7ce7b709a830780451e48b758f491,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.157273,51.543725,On or near REEDE WAY,E01000015,Barking and Dagenham 009A,Investigation complete; no suspect identified
e2328a6ae3c218c04de523011b1ac40ee6f0cb256548d5c21687c8ea2d1f4374,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.006519,51.626809,On or near CONFERENCE CLOSE,E01004358,Waltham Forest 002D,Investigation complete; no suspect identified
95ddc318335043a9558c733fbad1d1b26297538d798a4d8506ffbd8c1ba394c9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.003257,51.580649,On or near EASTERN ROAD,E01004467,Waltham Forest 015D,Investigation complete; no suspect identified
e8a15803520786fc7b7314aa5839292282bd001c2e03216d254c9e7302fdc7e6,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.008112,51.562054,On or near TYNDALL ROAD,E01004373,Waltham Forest 025B,Investigation complete; no suspect identified
6a5d673b507e31eb3cc430203de5d9253aeb6048030c6f0eb6b8f92f679af872,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.100078,51.500317,On or near BELVEDERE BUILDINGS,E01003927,Southwark 002A,Investigation complete; no suspect identified
bd424f6190b8f480828e55d7243dfa851cdcb5ea88af7b62a13898c2a9cd7041,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.150538,51.58844,On or near GRAND AVENUE,E01001993,Haringey 017C,Investigation complete; no suspect identified
